sensor,deployment,year,timestamp,depth,temperature,C7_output,gain,est.chl_a,battery,flag_RE
240115,Winter2018,2019,2019-03-01 13:26:00,3,0.143,136.8857,10,8.403112822,2.73,n
240115,Winter2018,2018,2018-10-23 15:26:00,3,1.699,136.8987,10,8.403352711,2.91,n
240115,Winter2018,2018,2018-09-12 17:56:00,3,9.351,136.942,10,8.404151726,3.02,n
240115,Winter2018,2019,2019-03-30 16:56:00,3,-0.111,136.9467,10,8.404238455,2.73,n
240115,Winter2018,2019,2019-07-08 06:26:00,3,1.897,136.9621,10,8.404522631,2.63,n
240115,Winter2018,2019,2019-03-03 17:26:00,3,0.005,136.9698,10,8.404664719,2.73,n
240115,Winter2018,2019,2019-04-24 03:26:00,3,-0.111,136.9787,10,8.404828951,2.68,n
240115,Winter2018,2019,2019-07-02 23:26:00,3,0.952,136.9834,10,8.40491568,2.62,n
240115,Summer2019,2019,2019-08-18 16:04:00,9,9.12,136.9941,10,1.712002938,2.88,n
240115,Winter2018,2018,2018-09-01 04:56:00,3,8.962,137.0107,10,8.405419447,3.06,n
240115,Winter2018,2019,2019-03-05 00:56:00,3,-0.03,137.016,10,8.405517248,2.73,n
240115,Winter2018,2019,2019-06-08 07:26:00,3,-0.065,137.016,10,8.405517248,2.65,n
240115,Winter2018,2018,2018-10-21 08:56:00,3,1.433,137.0272,10,8.405723922,2.91,n
240115,Winter2018,2019,2019-03-01 05:56:00,3,0.143,137.0284,10,8.405746065,2.73,n
240115,Winter2018,2019,2019-06-27 03:26:00,3,0.109,137.0503,10,8.406150186,2.63,n
240115,Winter2018,2019,2019-03-02 03:26:00,3,0.097,137.0634,10,8.40639192,2.74,n
240115,Winter2018,2019,2019-05-13 19:26:00,3,-0.216,137.0728,10,8.406565378,2.66,n
240115,Winter2018,2019,2019-02-14 14:56:00,3,0.247,137.1102,10,8.407255521,2.75,n
240115,Winter2018,2019,2019-06-16 07:26:00,3,-0.007,137.1119,10,8.407286891,2.64,n
240115,Winter2018,2018,2018-11-09 18:26:00,3,2.17,137.1143,10,8.407331178,2.88,n
240115,Winter2018,2019,2019-04-26 12:26:00,3,0.005,137.1149,10,8.40734225,2.68,n
240115,Winter2018,2019,2019-05-23 11:56:00,3,-0.181,137.1179,10,8.407397609,2.66,n
240115,Winter2018,2019,2019-03-31 06:26:00,3,-0.158,137.1338,10,8.407691011,2.7,n
240115,Winter2018,2019,2019-07-17 01:26:00,3,4.319,137.1421,10,8.407844171,2.63,n
240115,Winter2018,2018,2018-09-20 13:56:00,3,9.092,137.1457,10,8.407910602,3,n
240115,Winter2018,2019,2019-03-31 22:56:00,3,-0.181,137.1848,10,8.408632114,2.7,n
240115,Winter2018,2018,2018-10-27 13:26:00,3,2.061,137.186,10,8.408654258,2.9,n
240115,Winter2018,2018,2018-10-30 12:56:00,3,2.203,137.1984,10,8.408883075,2.9,n
240115,Winter2018,2019,2019-01-07 18:56:00,3,0.304,137.199,10,8.408894147,2.78,n
240115,Winter2018,2019,2019-07-22 08:26:00,3,5.626,137.2037,10,8.408980876,2.63,n
240115,Winter2018,2019,2019-02-14 14:26:00,3,0.247,137.2067,10,8.409036235,2.75,n
240115,Winter2018,2019,2019-02-07 13:26:00,3,0.178,137.2227,10,8.409331483,2.75,n
240115,Winter2018,2019,2019-06-03 12:56:00,3,0.028,137.2239,10,8.409353627,2.65,n
240115,Winter2018,2018,2018-10-04 12:56:00,3,5.074,137.244,10,8.409724532,2.95,n
240115,Winter2018,2019,2019-06-28 21:56:00,3,0.327,137.2564,10,8.409953349,2.63,n
240115,Winter2018,2018,2018-11-15 05:56:00,3,1.962,137.2606,10,8.410030852,2.87,n
240115,Winter2018,2019,2019-03-05 18:56:00,3,-0.019,137.2766,10,8.4103261,2.73,n
240115,Winter2018,2019,2019-02-03 18:56:00,3,0.316,137.2777,10,8.410346398,2.76,n
240115,Winter2018,2018,2018-09-02 05:56:00,3,8.944,137.3133,10,8.411003325,3.06,n
240115,Winter2018,2019,2019-05-23 09:56:00,3,-0.181,137.3269,10,8.411254286,2.66,n
240115,Winter2018,2019,2019-07-17 05:56:00,3,4.133,137.3393,10,8.411483103,2.63,n
240115,Winter2018,2019,2019-05-02 02:56:00,3,-0.204,137.3535,10,8.411745136,2.67,n
240115,Winter2018,2019,2019-04-01 11:26:00,3,-0.158,137.3553,10,8.411778351,2.7,n
240115,Winter2018,2019,2019-05-21 09:56:00,3,-0.158,137.3577,10,8.411822638,2.66,n
240115,Winter2018,2019,2019-04-10 07:56:00,3,-0.158,137.3672,10,8.411997942,2.69,n
240115,Winter2018,2019,2019-05-08 22:56:00,3,-0.204,137.3749,10,8.41214003,2.67,n
240115,Winter2018,2019,2019-05-31 05:56:00,3,-0.169,137.3991,10,8.412586592,2.65,n
240115,Winter2018,2018,2018-09-07 03:26:00,3,8.823,137.4163,10,8.412903984,3.04,n
240115,Winter2018,2019,2019-07-16 07:26:00,3,3.79,137.4258,10,8.413079287,2.63,n
240115,Winter2018,2019,2019-04-25 17:56:00,3,-0.019,137.4365,10,8.413276735,2.68,n
240115,Winter2018,2019,2019-06-06 14:26:00,3,0.178,137.4388,10,8.413319176,2.65,n
240115,Winter2018,2018,2018-10-03 19:56:00,3,4.922,137.4524,10,8.413570137,2.95,n
240115,Winter2018,2019,2019-06-05 15:56:00,3,0.051,137.4821,10,8.414118191,2.65,n
240115,Winter2018,2019,2019-06-30 01:26:00,3,0.453,137.4909,10,8.414280578,2.63,n
240115,Winter2018,2018,2018-10-27 12:56:00,3,2.028,137.5051,10,8.41454261,2.9,n
240115,Winter2018,2019,2019-06-29 05:56:00,3,0.062,137.5229,10,8.414871074,2.63,n
240115,Winter2018,2019,2019-07-18 20:56:00,3,4.524,137.5229,10,8.414871074,2.63,n
240115,Winter2018,2019,2019-06-28 18:56:00,3,0.396,137.5235,10,8.414882146,2.63,n
240115,Winter2018,2019,2019-04-10 08:26:00,3,-0.123,137.5632,10,8.41561473,2.69,n
240115,Winter2018,2019,2019-03-31 03:26:00,3,-0.193,137.5673,10,8.415690387,2.7,n
240115,Winter2018,2019,2019-03-31 06:56:00,3,-0.158,137.5869,10,8.416052066,2.7,n
240115,Winter2018,2018,2018-10-11 08:26:00,3,1.853,137.5922,10,8.416149867,2.93,n
240115,Winter2018,2019,2019-03-07 07:56:00,3,-0.065,137.594,10,8.416183082,2.73,n
240115,Winter2018,2018,2018-09-07 00:56:00,3,8.962,137.6408,10,8.417046682,3.04,n
240115,Winter2018,2019,2019-06-29 00:26:00,3,0.338,137.6485,10,8.417188771,2.63,n
240115,Winter2018,2018,2018-09-27 04:56:00,3,5.934,137.6532,10,8.4172755,2.98,n
240115,Winter2018,2018,2018-11-15 06:26:00,3,1.919,137.6573,10,8.417351157,2.87,n
240115,Winter2018,2019,2019-04-24 13:56:00,3,-0.065,137.6704,10,8.417592891,2.68,n
240115,Winter2018,2019,2019-05-13 17:56:00,3,-0.181,137.6887,10,8.417930581,2.66,n
240115,Winter2018,2018,2018-10-12 02:56:00,3,1.422,137.7243,10,8.418587508,2.93,n
240115,Winter2018,2019,2019-04-08 16:56:00,3,-0.111,137.7533,10,8.419122645,2.7,n
240115,Winter2018,2018,2018-10-14 00:56:00,3,0.407,137.8439,10,8.420794487,2.93,n
240115,Winter2018,2018,2018-10-04 05:56:00,3,4.83,137.8534,10,8.42096979,2.95,n
240115,Winter2018,2018,2018-11-12 11:56:00,3,2.072,137.8741,10,8.421351767,2.88,n
240115,Winter2018,2018,2018-10-02 21:26:00,3,4.962,137.8978,10,8.421789103,2.96,n
240115,Winter2018,2019,2019-06-28 01:56:00,3,0.166,137.9025,10,8.421875833,2.63,n
240115,Winter2018,2018,2018-10-12 05:56:00,3,1.165,137.9132,10,8.42207328,2.93,n
240115,Winter2018,2018,2018-08-31 20:26:00,3,9.222,137.9309,10,8.422399898,3.06,n
240115,Winter2018,2018,2018-09-09 16:26:00,3,9.157,137.9594,10,8.422925808,3.03,n
240115,Winter2018,2019,2019-05-02 07:56:00,3,-0.204,138.0079,10,8.423820779,2.68,n
240115,Winter2018,2019,2019-02-26 05:26:00,3,0.074,138.0517,10,8.42462902,2.74,n
240115,Winter2018,2019,2019-02-25 22:56:00,3,0.097,138.0719,10,8.425001771,2.74,n
240115,Winter2018,2019,2019-02-07 13:56:00,3,0.155,138.0891,10,8.425319162,2.75,n
240115,Winter2018,2019,2019-06-27 01:56:00,3,0.109,138.0894,1,8.425324698,2.63,n
240115,Winter2018,2018,2018-09-07 05:26:00,3,8.776,138.0985,10,8.425492621,3.04,n
240115,Winter2018,2018,2018-09-05 00:56:00,3,9.379,138.1009,10,8.425536908,3.05,n
240115,Winter2018,2019,2019-02-25 02:26:00,3,0.051,138.1187,10,8.425865371,2.73,n
240115,Winter2018,2019,2019-03-31 17:56:00,3,-0.134,138.1341,10,8.426149547,2.7,n
240115,Winter2018,2018,2018-11-22 14:56:00,3,1.93,138.1347,10,8.426160619,2.86,n
240115,Winter2018,2019,2019-07-13 22:26:00,3,3.623,138.1412,10,8.426280564,2.63,n
240115,Winter2018,2018,2018-10-05 18:56:00,3,4.081,138.15,10,8.42644295,2.95,n
240115,Winter2018,2019,2019-06-09 14:26:00,3,0.247,138.1583,10,8.42659611,2.64,n
240115,Winter2018,2019,2019-06-16 06:26:00,3,-0.123,138.1601,10,8.426629325,2.63,n
240115,Winter2018,2018,2018-09-02 02:56:00,3,8.999,138.1654,10,8.426727126,3.06,n
240115,Winter2018,2019,2019-03-31 11:56:00,3,-0.181,138.1974,10,8.427317622,2.7,n
240115,Winter2018,2019,2019-04-05 15:56:00,3,-0.111,138.2116,10,8.427579655,2.7,n
240115,Winter2018,2019,2019-07-17 22:56:00,3,4.555,138.2276,10,8.427874903,2.63,n
240115,Winter2018,2018,2018-09-24 17:26:00,3,7.549,138.2312,10,8.427941334,2.98,n
240115,Winter2018,2019,2019-02-25 02:56:00,3,0.039,138.2507,10,8.428301167,2.74,n
240115,Winter2018,2019,2019-06-23 06:56:00,3,-0.1,138.2732,10,8.42871636,2.63,n
240115,Winter2018,2019,2019-03-01 17:26:00,3,0.155,138.3283,10,8.42973312,2.73,n
240115,Winter2018,2019,2019-02-28 21:26:00,3,0.189,138.3656,10,8.430421417,2.74,n
240115,Winter2018,2018,2018-09-05 04:56:00,3,9.194,138.3775,10,8.430641008,3.05,n
240115,Winter2018,2019,2019-07-10 19:56:00,3,2.882,138.3857,10,8.430792322,2.63,n
240115,Winter2018,2018,2018-09-03 04:56:00,3,9.092,138.4,10,8.4310562,3.05,n
240115,Winter2018,2019,2019-01-24 23:56:00,3,0.212,138.4154,10,8.431340376,2.77,n
240115,Winter2018,2018,2018-10-13 18:26:00,3,0.407,138.4213,10,8.431449249,2.93,n
240115,Winter2018,2019,2019-07-17 19:56:00,3,4.647,138.455,10,8.432071115,2.63,n
240115,Winter2018,2019,2019-06-08 01:26:00,3,-0.1,138.4811,10,8.432552738,2.64,n
240115,Winter2018,2018,2018-09-26 07:56:00,3,6.456,138.4817,10,8.43256381,2.98,n
240115,Winter2018,2018,2018-09-03 18:56:00,3,9.194,138.4894,10,8.432705898,3.05,n
240115,Winter2018,2019,2019-06-23 06:26:00,3,-0.111,138.5302,10,8.433458781,2.63,n
240115,Winter2018,2019,2019-04-24 17:56:00,3,-0.088,138.5587,10,8.433984691,2.68,n
240115,Winter2018,2018,2018-10-14 03:26:00,3,0.35,138.5664,10,8.434126779,2.92,n
240115,Winter2018,2019,2019-04-07 19:56:00,3,-0.134,138.5895,10,8.434553044,2.69,n
240115,Winter2018,2019,2019-03-31 16:56:00,3,-0.146,138.5912,10,8.434584414,2.7,n
240115,Winter2018,2018,2018-10-14 06:56:00,3,0.384,138.5995,10,8.434737574,2.92,n
240115,Winter2018,2019,2019-04-08 17:26:00,3,-0.1,138.6084,10,8.434901805,2.69,n
240115,Winter2018,2018,2018-09-02 22:56:00,3,9.397,138.6131,10,8.434988534,3.05,n
240115,Winter2018,2019,2019-03-07 22:26:00,3,-0.088,138.6238,10,8.435185981,2.73,n
240115,Winter2018,2019,2019-06-16 05:56:00,3,-0.146,138.6404,10,8.435492301,2.64,n
240115,Winter2018,2019,2019-05-30 18:56:00,3,-0.134,138.6457,10,8.435590102,2.65,n
240115,Winter2018,2019,2019-05-03 06:56:00,3,-0.239,138.6481,10,8.435634389,2.67,n
240115,Winter2018,2019,2019-02-25 01:56:00,3,0.062,138.6753,10,8.436136311,2.74,n
240115,Winter2018,2019,2019-07-18 01:26:00,3,4.442,138.6765,10,8.436158455,2.63,n
240115,Winter2018,2019,2019-01-28 21:56:00,3,0.235,138.6848,10,8.436311614,2.76,n
240115,Winter2018,2018,2018-10-15 00:56:00,3,0.544,138.7233,10,8.437022055,2.92,n
240115,Winter2018,2018,2018-09-09 15:26:00,3,9.092,138.7268,10,8.43708664,3.03,n
240115,Winter2018,2019,2019-04-07 22:56:00,3,-0.123,138.7286,10,8.437119856,2.69,n
240115,Winter2018,2019,2019-07-16 21:56:00,3,4.308,138.7428,10,8.437381888,2.63,n
240115,Winter2018,2018,2018-10-06 16:56:00,3,3.905,138.7594,10,8.437688208,2.95,n
240115,Summer2019,2019,2019-08-18 13:34:00,9,8.981,138.787,10,1.732685832,2.88,n
240115,Winter2018,2019,2019-07-18 23:26:00,3,4.463,138.7932,10,8.43831192,2.63,n
240115,Winter2018,2019,2019-06-18 00:26:00,3,0.005,138.805,10,8.438529665,2.63,n
240115,Winter2018,2019,2019-04-01 05:26:00,3,-0.181,138.8565,10,8.439479995,2.7,n
240115,Winter2018,2019,2019-03-31 13:26:00,3,-0.181,138.8636,10,8.439611011,2.7,n
240115,Winter2018,2019,2019-07-11 04:56:00,3,2.796,138.8773,10,8.439863817,2.63,n
240115,Winter2018,2018,2018-09-03 03:26:00,3,9.185,138.8944,10,8.440179363,3.05,n
240115,Winter2018,2019,2019-04-21 15:26:00,3,-0.088,138.8998,10,8.440279009,2.68,n
240115,Winter2018,2019,2019-02-14 12:26:00,3,0.247,138.9069,10,8.440410026,2.75,n
240115,Winter2018,2019,2019-01-24 22:26:00,3,0.201,138.9087,10,8.440443241,2.77,n
240115,Winter2018,2019,2019-04-20 14:56:00,3,-0.042,138.911,10,8.440485683,2.69,n
240115,Winter2018,2019,2019-05-21 10:26:00,3,-0.181,138.9335,10,8.440900876,2.66,n
240115,Winter2018,2018,2018-09-02 21:56:00,3,9.397,138.9359,10,8.440945163,3.05,n
240115,Winter2018,2019,2019-04-08 05:56:00,3,-0.134,138.9702,10,8.441578101,2.7,n
240115,Winter2018,2019,2019-07-20 00:26:00,3,4.962,138.985,10,8.441851205,2.63,n
240115,Winter2018,2019,2019-07-10 02:26:00,3,2.592,138.9945,10,8.442026509,2.63,n
240115,Winter2018,2019,2019-03-04 14:56:00,3,-0.019,139.0052,10,8.442223956,2.73,n
240115,Winter2018,2018,2018-09-01 22:26:00,3,9.148,139.0235,10,8.442561646,3.06,n
240115,Winter2018,2019,2019-06-28 02:26:00,3,0.178,139.078,10,8.443567334,2.63,n
240115,Winter2018,2019,2019-07-14 20:56:00,3,3.863,139.0999,10,8.443971455,2.63,n
240115,Winter2018,2019,2019-02-24 23:56:00,3,0.039,139.1384,10,8.444681895,2.74,n
240115,Winter2018,2019,2019-07-19 04:26:00,3,4.288,139.1491,10,8.444879342,2.63,n
240115,Winter2018,2019,2019-01-25 22:56:00,3,0.212,139.152,10,8.444932856,2.76,n
240115,Winter2018,2018,2018-10-13 20:26:00,3,0.487,139.1846,10,8.445534424,2.93,n
240115,Winter2018,2019,2019-02-07 20:26:00,3,0.155,139.1947,10,8.445720799,2.75,n
240115,Winter2018,2018,2018-09-23 07:56:00,3,7.844,139.2089,10,8.445982832,2.99,n
240115,Winter2018,2018,2018-10-16 20:26:00,3,0.85,139.2113,10,8.446027119,2.92,n
240115,Winter2018,2019,2019-03-04 15:56:00,3,0.005,139.2184,10,8.446158135,2.73,n
240115,Winter2018,2019,2019-06-15 02:26:00,3,-0.251,139.2284,10,8.446342665,2.64,n
240115,Winter2018,2019,2019-04-09 20:26:00,3,-0.123,139.229,10,8.446353737,2.69,n
240115,Winter2018,2019,2019-07-09 04:56:00,3,2.137,139.2403,10,8.446562256,2.63,n
240115,Winter2018,2019,2019-07-15 01:26:00,3,3.591,139.2527,10,8.446791073,2.63,n
240115,Winter2018,2018,2018-11-11 09:56:00,3,2.115,139.2586,10,8.446899946,2.88,n
240115,Winter2018,2018,2018-09-20 16:56:00,3,9.036,139.2705,10,8.447119537,3,n
240115,Winter2018,2018,2018-10-15 22:26:00,3,0.692,139.2865,10,8.447414785,2.92,n
240115,Winter2018,2019,2019-05-03 03:56:00,3,-0.193,139.306,10,8.447774618,2.67,n
240115,Winter2018,2019,2019-07-09 05:26:00,3,2.213,139.3066,10,8.44778569,2.63,n
240115,Winter2018,2019,2019-02-14 16:56:00,3,0.224,139.3108,10,8.447863192,2.75,n
240115,Winter2018,2019,2019-02-26 02:56:00,3,0.074,139.3108,10,8.447863192,2.74,n
240115,Winter2018,2019,2019-07-05 10:26:00,3,1.499,139.3226,10,8.448080938,2.63,n
240115,Winter2018,2019,2019-04-04 17:26:00,3,-0.123,139.3267,10,8.448156595,2.7,n
240115,Winter2018,2019,2019-06-09 07:26:00,3,-0.053,139.3575,10,8.448724948,2.64,n
240115,Winter2018,2019,2019-03-31 13:56:00,3,-0.158,139.3694,10,8.448944538,2.71,n
240115,Winter2018,2019,2019-05-02 03:26:00,3,-0.169,139.3972,10,8.449457532,2.68,n
240115,Winter2018,2018,2018-10-16 17:56:00,3,0.895,139.3996,10,8.449501819,2.92,n
240115,Winter2018,2019,2019-07-20 15:56:00,3,5.225,139.3996,10,8.449501819,2.63,n
240115,Winter2018,2019,2019-04-01 05:56:00,3,-0.146,139.425,10,8.449970525,2.7,n
240115,Winter2018,2019,2019-05-19 09:26:00,3,-0.123,139.4653,10,8.450714181,2.66,n
240115,Winter2018,2019,2019-07-12 05:26:00,3,3.148,139.4701,10,8.450802755,2.63,n
240115,Winter2018,2018,2018-09-05 00:26:00,3,9.36,139.4801,10,8.450987285,3.05,n
240115,Winter2018,2019,2019-04-26 23:26:00,3,-0.088,139.486,10,8.451096158,2.68,n
240115,Winter2018,2018,2018-09-07 18:56:00,3,9.618,139.4866,10,8.45110723,3.04,n
240115,Winter2018,2018,2018-10-01 19:56:00,3,4.962,139.4872,10,8.451118302,2.97,n
240115,Winter2018,2018,2018-11-16 06:26:00,3,1.962,139.5648,10,8.452550254,2.87,n
240115,Winter2018,2019,2019-01-26 10:26:00,3,0.373,139.5707,10,8.452659127,2.76,n
240115,Winter2018,2019,2019-04-26 17:56:00,3,-0.042,139.5873,10,8.452965447,2.68,n
240115,Winter2018,2018,2018-09-11 08:26:00,3,8.878,139.5897,10,8.453009734,3.02,n
240115,Winter2018,2019,2019-04-01 03:26:00,3,-0.181,139.5968,10,8.45314075,2.7,n
240115,Winter2018,2019,2019-04-22 19:26:00,3,-0.111,139.6098,10,8.453380639,2.68,n
240115,Winter2018,2019,2019-07-06 08:26:00,3,1.71,139.6536,10,8.454188881,2.62,n
240115,Winter2018,2019,2019-07-18 03:56:00,3,4.308,139.6607,10,8.454319897,2.63,n
240115,Winter2018,2018,2018-09-24 16:56:00,3,7.615,139.6655,10,8.454408472,2.98,n
240115,Winter2018,2019,2019-06-28 18:26:00,3,0.43,139.7277,10,8.455556248,2.63,n
240115,Winter2018,2019,2019-06-13 11:56:00,3,0.476,139.7294,10,8.455587618,2.64,n
240115,Winter2018,2019,2019-02-24 17:56:00,3,0.097,139.7383,10,8.45575185,2.74,n
240115,Winter2018,2018,2018-10-04 02:26:00,3,4.881,139.7656,10,8.456255617,2.95,n
240115,Winter2018,2018,2018-10-07 04:26:00,3,3.696,139.7981,10,8.456855339,2.95,n
240115,Winter2018,2019,2019-03-31 05:56:00,3,-0.169,139.8088,10,8.457052786,2.7,n
240115,Winter2018,2019,2019-02-14 15:26:00,3,0.258,139.8129,10,8.457128444,2.75,n
240115,Winter2018,2019,2019-06-12 06:56:00,3,0.051,139.8129,10,8.457128444,2.64,n
240115,Winter2018,2019,2019-04-03 14:26:00,3,-0.134,139.8271,10,8.457390476,2.7,n
240115,Winter2018,2019,2019-04-09 14:26:00,3,-0.111,139.836,10,8.457554708,2.69,n
240115,Winter2018,2019,2019-06-07 18:26:00,3,0.085,139.8544,10,8.457894243,2.64,n
240115,Winter2018,2019,2019-05-28 15:26:00,3,-0.134,139.8585,10,8.457969901,2.65,n
240115,Winter2018,2019,2019-03-02 05:56:00,3,0.109,139.8899,10,8.458549325,2.73,n
240115,Winter2018,2019,2019-07-13 16:26:00,3,3.873,139.8953,10,8.458648971,2.63,n
240115,Winter2018,2018,2018-10-10 05:26:00,3,2.903,139.9148,10,8.459008804,2.94,n
240115,Winter2018,2019,2019-04-23 03:56:00,3,-0.134,139.9403,10,8.459479356,2.69,n
240115,Winter2018,2018,2018-10-03 06:56:00,3,4.902,139.9474,10,8.459610372,2.96,n
240115,Winter2018,2019,2019-05-31 06:26:00,3,-0.169,140.0101,10,8.460767375,2.65,n
240115,Winter2018,2018,2018-09-05 02:26:00,3,9.296,140.0119,10,8.460800591,3.05,n
240115,Winter2018,2018,2018-10-08 16:56:00,3,3.821,140.0149,10,8.46085595,2.94,n
240115,Winter2018,2019,2019-07-16 06:26:00,3,3.748,140.0332,10,8.46119364,2.63,n
240115,Winter2018,2018,2018-11-12 07:26:00,3,2.039,140.0374,10,8.461271142,2.87,n
240115,Winter2018,2018,2018-11-17 10:56:00,3,2.006,140.0528,10,8.461555318,2.86,n
240115,Winter2018,2019,2019-06-28 14:56:00,3,0.59,140.0546,10,8.461588534,2.63,n
240115,Winter2018,2019,2019-07-16 20:56:00,3,4.381,140.0551,10,8.46159776,2.63,n
240115,Winter2018,2018,2018-10-14 02:56:00,3,0.361,140.0753,10,8.461970511,2.92,n
240115,Winter2018,2019,2019-04-13 06:56:00,3,-0.169,140.1013,10,8.462450289,2.69,n
240115,Winter2018,2019,2019-07-22 04:56:00,3,5.904,140.1244,10,8.462876553,2.63,n
240115,Winter2018,2019,2019-04-21 15:56:00,3,-0.111,140.1298,10,8.462976199,2.68,n
240115,Winter2018,2019,2019-06-15 19:56:00,3,-0.03,140.1357,10,8.463085072,2.65,n
240115,Winter2018,2019,2019-01-27 19:26:00,3,0.235,140.1736,10,8.463784441,2.76,n
240115,Winter2018,2018,2018-10-11 06:26:00,3,1.93,140.2038,10,8.464341721,2.93,n
240115,Winter2018,2019,2019-07-17 06:26:00,3,4.143,140.2038,10,8.464341721,2.63,n
240115,Winter2018,2019,2019-04-08 15:26:00,3,-0.111,140.205,10,8.464363865,2.7,n
240115,Winter2018,2018,2018-09-04 19:56:00,3,9.572,140.2192,10,8.464625898,3.05,n
240115,Winter2018,2018,2018-10-04 05:26:00,3,4.861,140.2198,10,8.464636969,2.96,n
240115,Winter2018,2019,2019-04-08 15:56:00,3,-0.1,140.2233,10,8.464701555,2.69,n
240115,Winter2018,2019,2019-04-07 18:26:00,3,-0.1,140.2281,10,8.464790129,2.7,n
240115,Winter2018,2018,2018-09-03 02:26:00,3,9.222,140.2553,10,8.465292051,3.05,n
240115,Winter2018,2018,2018-11-08 07:56:00,3,2.257,140.3074,10,8.466253452,2.88,n
240115,Winter2018,2019,2019-04-20 06:56:00,3,-0.123,140.3175,10,8.466439828,2.68,n
240115,Winter2018,2018,2018-09-13 17:56:00,3,9.517,140.3216,10,8.466515485,3.02,n
240115,Winter2018,2018,2018-10-12 04:56:00,3,1.266,140.3572,10,8.467172412,2.93,n
240115,Winter2018,2018,2018-10-13 22:56:00,3,0.373,140.4022,10,8.468002797,2.93,n
240115,Winter2018,2018,2018-10-31 14:56:00,3,2.203,140.4288,10,8.468493646,2.89,n
240115,Winter2018,2018,2018-10-05 17:26:00,3,4.133,140.4336,10,8.468582221,2.95,n
240115,Winter2018,2019,2019-06-17 14:56:00,3,0.143,140.4975,10,8.469761368,2.64,n
240115,Winter2018,2019,2019-04-20 15:26:00,3,-0.1,140.5028,10,8.469859168,2.69,n
240115,Winter2018,2018,2018-10-03 23:26:00,3,4.891,140.52,10,8.47017656,2.96,n
240115,Winter2018,2018,2018-09-21 17:56:00,3,8.767,140.5384,10,8.470516095,2.99,n
240115,Winter2018,2019,2019-04-25 12:26:00,3,-0.019,140.5769,10,8.471226536,2.68,n
240115,Winter2018,2019,2019-05-02 21:56:00,3,-0.169,140.5875,10,8.471422138,2.67,n
240115,Winter2018,2018,2018-09-25 07:26:00,3,6.846,140.5976,10,8.471608513,2.98,n
240115,Winter2018,2019,2019-07-16 19:56:00,3,4.339,140.6148,10,8.471925904,2.63,n
240115,Winter2018,2019,2019-06-19 20:26:00,3,0.097,140.6355,10,8.472307882,2.63,n
240115,Winter2018,2018,2018-09-06 18:56:00,3,9.176,140.6485,10,8.472547771,3.04,n
240115,Winter2018,2019,2019-07-05 03:26:00,3,1.31,140.6764,10,8.473062609,2.63,n
240115,Winter2018,2019,2019-03-31 23:56:00,3,-0.181,140.6769,10,8.473071836,2.7,n
240115,Winter2018,2019,2019-05-23 12:56:00,3,-0.158,140.6876,10,8.473269283,2.65,n
240115,Winter2018,2019,2019-04-23 04:26:00,3,-0.146,140.7006,10,8.473509172,2.68,n
240115,Winter2018,2018,2018-10-11 17:26:00,3,1.93,140.7036,10,8.473564531,2.93,n
240115,Winter2018,2018,2018-10-05 21:26:00,3,3.977,140.7107,10,8.473695547,2.95,n
240115,Winter2018,2019,2019-07-09 04:26:00,3,2.094,140.719,10,8.473848707,2.63,n
240115,Winter2018,2019,2019-07-08 15:26:00,3,2.495,140.7332,10,8.47411074,2.63,n
240115,Winter2018,2018,2018-11-25 09:26:00,3,1.676,140.735,10,8.474143955,2.85,n
240115,Winter2018,2019,2019-05-31 04:26:00,3,-0.169,140.735,10,8.474143955,2.65,n
240115,Winter2018,2019,2019-04-17 12:26:00,3,-0.1,140.7385,10,8.474208541,2.69,n
240115,Winter2018,2018,2018-11-07 17:26:00,3,2.257,140.7569,10,8.474548076,2.88,n
240115,Winter2018,2018,2018-11-12 08:56:00,3,2.072,140.7628,10,8.474656948,2.87,n
240115,Summer2019,2019,2019-08-18 11:04:00,9,8.878,140.7796,10,1.755672466,2.88,n
240115,Winter2018,2019,2019-07-16 00:56:00,3,3.863,140.8037,10,8.475411676,2.63,n
240115,Winter2018,2019,2019-04-24 19:26:00,3,-0.111,140.8049,10,8.47543382,2.68,n
240115,Winter2018,2018,2018-09-05 21:56:00,3,9.305,140.8451,10,8.47617563,3.04,n
